Time [s],Channel 0,Channel 1
28.339721254,0,1
28.339733046,0,0
28.339775602,0,1
28.339817186,0,0
28.339858272,0,1
28.339899852,0,0
28.339940938,0,1
28.339982518,0,0
28.340023602,0,1
28.340065186,0,0
28.340106270,0,1
28.340129488,1,1
28.340148830,1,0
28.340189906,1,1
28.340232468,1,0
28.340273546,1,1
28.340316114,1,0
28.340357198,1,1
28.340399764,1,0
28.340443302,1,1
28.340485868,1,0
28.340523994,1,1
28.340566560,1,0
28.340611088,1,1
28.344236992,0,1
28.344248788,0,0
28.344291366,0,1
28.344314590,1,1
28.344333938,1,0
28.344375042,1,1
28.344396480,0,1
28.344416646,0,0
28.344457746,0,1
28.344480972,1,1
28.344500324,1,0
28.344541428,1,1
28.344562868,0,1
28.344583034,0,0
28.344624140,0,1
28.344647370,1,1
28.344666724,1,0
28.344707824,1,1
28.344750408,1,0
28.344791506,1,1
28.344812946,0,1
28.344833112,0,0
28.344874216,0,1
28.344915818,0,0
28.344959380,0,1
28.344982602,1,1
28.345001946,1,0
28.345040078,1,1
28.345082642,1,0
28.345127164,1,1
28.351905616,0,1
28.351917406,0,0
28.351959964,0,1
28.352001546,0,0
28.352042630,0,1
28.352084204,0,0
28.352125290,0,1
28.352166868,0,0
28.352207948,0,1
28.352249528,0,0
28.352290614,0,1
28.352313830,1,1
28.352333172,1,0
28.352374256,1,1
28.352416824,1,0
28.352457902,1,1
28.352500470,1,0
28.352541552,1,1
28.352584114,1,0
28.352627652,1,1
28.352670216,1,0
28.352708340,1,1
28.352750902,1,0
28.352795426,1,1
28.356421008,0,1
28.356432800,0,0
28.356475360,0,1
28.356516936,0,0
28.356558016,0,1
28.356599598,0,0
28.356640680,0,1
28.356663896,1,1
28.356683236,1,0
28.356724320,1,1
28.356766880,1,0
28.356807958,1,1
28.356850524,1,0
28.356891600,1,1
28.356934160,1,0
28.356975238,1,1
28.356996666,0,1
28.357016822,0,0
28.357057902,0,1
28.357099480,0,0
28.357143024,0,1
28.357166240,1,1
28.357185584,1,0
28.357223712,1,1
28.357266280,1,0
28.357310804,1,1
28.365057642,1,0
28.369412626,1,1
